,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Scenario,Replication,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income
1104,1992,92,0,5,F,562.604,11,13,"[2, 4, 1]","[0.6, 0.492, 0.958]",477.0,2160,2165,1827,1828,2030.0,Upper Tertiary,1,1,5,5,763.959,398.842,5,5,708.764,780.009
1105,1993,92,0,5,M,704.54,12,14,"[2, 8, 6]","[0.6, 0.793, 0.917]",455.0,2161,2186,1836,1838,1988.0,Upper Tertiary,1,1,3,3,592.399,783.188,5,5,667.243,501.905
1106,1994,92,0,4,F,501.873,11,13,"[4, 5, 3]","[0.56, 0.471, 0.72]",358.0,2163,2195,1840,1866,2038.0,Lower Tertiary,1,1,4,3,32.621,26.085,4,4,239.418,407.276
1107,1995,92,0,4,F,646.747,12,14,"[6, 3, 3]","[0.64, 0.525, 0.655]",326.0,2171,2203,1848,1882,2018.0,Lower Tertiary,1,1,4,3,531.953,119.475,5,5,674.057,731.961
1108,1996,92,0,2,F,213.941,11,13,"[2, 6, 6]","[0.24, 0.214, 0.91]",454.0,2187,2209,1839,1843,2019.0,Lower Secondary,1,1,5,5,328.162,527.485,4,2,762.991,65.583
1109,1997,92,0,4,F,22.389,12,14,"[10, 4, 10]","[0.8, 0.02, 0.942]",467.0,,,1819,1831,2013.0,Lower Tertiary,1,1,,,,,5,5,389.451,592.508
1110,1998,92,0,3,M,715.29,11,13,"[5, 8, 10]","[0.45, 0.805, 0.414]",205.0,2111,2130,1830,1832,1948.0,Upper Secondary,1,1,4,2,682.703,324.236,5,4,775.266,652.818
1111,1999,92,0,5,F,749.144,13,15,"[7, 6, 3]","[0.85, 0.749, 0.748]",371.0,2158,2176,1844,1851,2032.0,Upper Tertiary,1,1,5,4,747.084,722.955,5,3,732.085,523.177
1112,2,0,46,2,F,207.21,1,1,"[3, 4, 7]","[0.26, 0.181, 0]",,,,,,,Lower Secondary,1,1,,,,,,,,
1113,20,0,46,1,M,287.873,1,1,"[4, 5, 3]","[0.14, 0.27, 0]",,,,,,,Primary,1,1,,,,,,,,
1114,200,0,17,3,F,702.2,1,3,"[7, 2, 2]","[0.51, 0.527, 0]",261.0,583,648,,,302.0,Upper Secondary,1,1,4,3,643.982,332.077,,,,
1115,2000,92,0,4,M,784.323,12,14,"[8, 8, 2]","[0.72, 0.882, 0.816]",404.0,2121,2156,1847,1846,1970.0,Lower Tertiary,1,1,5,5,774.923,792.261,1,4,29.782,798.258
1116,2001,92,0,4,M,342.397,12,13,"[3, 8, 4]","[0.52, 0.385, 0.609]",301.0,2090,2115,1835,1841,1932.0,Lower Tertiary,1,1,3,4,278.499,349.539,5,5,761.038,623.992
1117,2002,93,0,5,M,491.538,12,14,"[10, 6, 2]","[1.0, 0.492, 0.705]",349.0,2172,2191,1845,1856,1985.0,Upper Tertiary,1,1,5,5,756.547,563.725,4,3,539.591,237.02
1118,2003,93,0,1,F,222.756,12,14,"[9, 6, 2]","[0.19, 0.223, 0.945]",465.0,2190,2242,1861,1864,2034.0,Primary,1,1,5,3,568.499,782.479,5,4,263.379,796.859
1119,2004,93,0,5,M,794.331,12,14,"[2, 6, 5]","[0.6, 0.794, 0.811]",400.0,2126,2154,1863,1860,1969.0,Upper Tertiary,1,1,5,4,768.056,17.654,5,5,755.737,736.579
1120,2005,93,0,5,M,798.237,12,14,"[9, 3, 4]","[0.95, 0.649, 0.738]",363.0,2102,2128,1855,1862,1944.0,Upper Tertiary,1,1,5,5,597.524,522.429,4,4,711.691,561.192
1121,2006,93,0,5,F,690.534,12,13,"[4, 6, 1]","[0.7, 0.691, 0.949]",465.0,2164,2185,1858,1889,2040.0,Upper Tertiary,1,1,4,4,221.334,378.025,5,3,602.988,769.544
1122,2007,93,0,3,M,558.994,12,14,"[4, 1, 6]","[0.42, 0.384, 0.947]",465.0,2149,2167,1853,1871,1989.0,Upper Secondary,1,1,5,5,301.953,82.784,3,5,15.025,793.691
1123,2008,93,0,4,M,537.19,12,13,"[1, 2, 2]","[0.44, 0.403, 0.78]",384.0,2152,2159,1859,1887,1980.0,Lower Tertiary,1,1,4,5,791.018,521.786,4,4,674.83,793.852
1124,2009,93,0,5,F,798.434,12,14,"[2, 3, 5]","[0.6, 0.649, 0.888]",438.0,2168,2264,1854,1951,2084.0,Upper Tertiary,1,1,3,5,162.671,515.187,4,5,708.327,794.374
1125,201,0,39,4,F,516.514,1,2,"[4, 9, 1]","[0.56, 0.613, 0]",201.0,574,,,,186.0,Lower Tertiary,1,1,3,,290.777,,,,,
1126,2010,93,0,4,F,676.509,11,13,"[9, 9, 5]","[0.76, 0.803, 0.613]",303.0,2175,2255,1840,1866,2039.0,Lower Tertiary,1,1,5,5,716.646,760.884,4,4,239.418,407.276
1127,2011,93,0,4,M,738.916,13,15,"[3, 10, 10]","[0.52, 0.924, 0.998]",493.0,2122,2134,1849,1865,1945.0,Lower Tertiary,1,1,3,4,747.312,757.257,5,4,256.339,502.54
1128,2012,93,0,5,M,788.814,12,14,"[2, 3, 7]","[0.6, 0.641, 0.834]",413.0,2118,2142,1836,1838,1973.0,Upper Tertiary,1,1,5,5,635.306,686.56,5,5,667.243,501.905
1129,2013,93,0,3,M,6.641,11,13,"[1, 2, 8]","[0.33, 0.005, 0.944]",468.0,,,1857,1872,1997.0,Upper Secondary,1,1,,,,,3,4,68.937,258.636
1130,2014,93,0,4,F,718.504,12,14,"[3, 7, 6]","[0.52, 0.763, 0.507]",251.0,2178,2250,1847,1846,2035.0,Lower Tertiary,1,1,3,3,86.8,489.552,1,4,29.782,798.258
1131,2015,93,0,2,M,796.194,13,15,"[7, 10, 9]","[0.34, 0.995, 0.927]",460.0,2169,2194,1868,1902,1984.0,Lower Secondary,1,1,4,5,799.038,796.255,5,5,685.171,560.811
1132,2016,93,0,5,M,591.687,12,14,"[2, 3, 8]","[0.6, 0.481, 0.425]",211.0,2110,2123,1848,1882,1959.0,Upper Tertiary,1,1,5,4,716.643,620.691,5,5,674.057,731.961
1133,2017,93,0,5,F,756.299,11,13,"[9, 4, 1]","[0.95, 0.662, 0.688]",341.0,2162,2189,1837,1829,2127.0,Upper Tertiary,1,1,5,5,683.333,323.054,2,1,307.379,17.17
1134,2018,93,0,1,M,112.698,12,14,"[4, 2, 2]","[0.14, 0.085, 0.982]",487.0,2171,2203,1869,1867,1995.0,Primary,1,1,4,3,531.953,119.475,4,4,523.984,763.885
1135,2019,93,0,1,M,147.579,12,13,"[4, 4, 4]","[0.14, 0.129, 0.841]",418.0,2187,2209,1835,1841,1996.0,Primary,1,1,5,5,328.162,527.485,5,5,761.038,623.992
1136,202,0,28,4,M,722.781,1,2,"[3, 4, 9]","[0.52, 0.632, 0]",221.0,,,,,221.0,Lower Tertiary,1,1,,,,,,,,
1137,2020,93,0,5,F,776.646,13,15,"[4, 8, 8]","[0.7, 0.874, 0.984]",489.0,2166,2238,1844,1851,2048.0,Upper Tertiary,1,1,2,3,729.757,709.884,5,3,732.085,523.177
1138,2021,93,0,4,F,792.113,11,13,"[9, 8, 4]","[0.76, 0.891, 0.99]",493.0,2177,2193,1850,1877,2106.0,Lower Tertiary,1,1,2,1,97.748,221.542,4,2,197.231,773.304
1139,2022,93,0,3,F,745.868,12,14,"[8, 2, 4]","[0.54, 0.559, 0.751]",374.0,2183,2200,1852,1879,2026.0,Upper Secondary,1,1,3,3,40.07,22.31,5,4,611.651,775.819
1140,2023,93,0,5,M,669.474,11,13,"[3, 2, 1]","[0.65, 0.502, 0.823]",409.0,2095,2145,1827,1828,1940.0,Upper Tertiary,1,1,5,5,615.849,752.071,5,5,708.764,780.009
1141,2024,94,0,5,F,725.092,12,13,"[2, 7, 4]","[0.6, 0.77, 0.773]",384.0,2184,2285,1858,1889,2057.0,Upper Tertiary,1,1,4,5,770.356,646.71,5,3,602.988,769.544
1142,2025,94,0,5,M,794.54,12,14,"[4, 5, 3]","[0.7, 0.745, 0.924]",460.0,2151,2173,1854,1951,1991.0,Upper Tertiary,1,1,5,5,702.754,561.1,4,5,708.327,794.374
1143,2026,94,0,4,M,469.041,13,15,"[7, 1, 2]","[0.68, 0.322, 0.878]",438.0,2183,2200,1849,1865,2022.0,Lower Tertiary,1,1,3,3,40.07,22.31,5,4,256.339,502.54
1144,2027,94,0,5,F,591.678,12,13,"[1, 2, 8]","[0.55, 0.444, 0.964]",477.0,2198,2237,1886,1897,2052.0,Upper Tertiary,1,1,1,4,130.024,6.976,4,5,379.452,586.291
1145,2028,94,0,5,F,580.994,12,14,"[5, 3, 5]","[0.75, 0.472, 0.935]",464.0,2188,2199,1852,1879,2073.0,Upper Tertiary,1,1,5,5,777.746,527.703,5,4,611.651,775.819
1146,2029,94,0,5,F,793.644,11,13,"[9, 4, 4]","[0.95, 0.694, 0.819]",407.0,2196,2217,1883,1898,2088.0,Upper Tertiary,1,1,5,5,608.227,659.505,5,5,596.301,783.039
1147,203,0,41,5,M,542.995,1,1,"[1, 6, 8]","[0.55, 0.543, 0]",221.0,580,682,,,214.0,Upper Tertiary,1,1,4,5,643.906,750.741,,,,
1148,2030,94,0,3,M,281.682,12,14,"[5, 2, 8]","[0.45, 0.211, 0.949]",466.0,2160,2165,1885,1921,1992.0,Upper Secondary,1,1,5,5,763.959,398.842,4,3,568.35,120.717
1149,2031,94,0,4,F,789.686,11,13,"[7, 8, 2]","[0.68, 0.888, 0.939]",462.0,2182,2215,1850,1877,2092.0,Lower Tertiary,1,1,5,5,762.488,674.685,4,2,197.231,773.304
1150,2032,94,0,4,M,567.906,12,13,"[6, 9, 5]","[0.64, 0.674, 0.829]",408.0,2158,2176,1878,1905,1999.0,Lower Tertiary,1,1,5,4,747.084,722.955,5,5,69.258,466.987
1151,2033,94,0,2,F,117.528,11,13,"[8, 9, 4]","[0.36, 0.14, 0.803]",396.0,2180,2204,1857,1872,2112.0,Lower Secondary,1,1,4,5,564.349,783.914,3,4,68.937,258.636
1152,2034,94,0,3,M,37.561,12,14,"[7, 4, 10]","[0.51, 0.033, 0.759]",374.0,2190,2242,1855,1862,2003.0,Upper Secondary,1,1,5,3,568.499,782.479,4,4,711.691,561.192
1153,2035,94,0,5,M,758.783,12,14,"[2, 3, 3]","[0.6, 0.617, 0.767]",379.0,2178,2250,1863,1860,2014.0,Upper Tertiary,1,1,3,3,86.8,489.552,5,5,755.737,736.579
1154,2036,94,0,1,F,705.808,13,15,"[7, 7, 9]","[0.17, 0.75, 0.806]",399.0,2235,2269,1868,1902,2110.0,Primary,1,1,4,5,173.956,725.169,5,5,685.171,560.811
1155,2037,94,0,5,F,690.919,12,14,"[5, 5, 10]","[0.75, 0.648, 0.863]",427.0,2240,2273,1853,1871,2177.0,Upper Tertiary,1,1,4,4,164.539,287.139,3,5,15.025,793.691
1156,2038,94,0,5,M,440.725,12,14,"[3, 2, 9]","[0.65, 0.331, 0.59]",291.0,2163,2195,1845,1856,1994.0,Upper Tertiary,1,1,4,3,32.621,26.085,4,3,539.591,237.02
1157,2039,94,0,3,M,795.129,13,15,"[2, 4, 6]","[0.36, 0.696, 0.739]",363.0,2175,2255,1880,1903,2010.0,Upper Secondary,1,1,5,5,716.646,760.884,5,5,738.299,785.51
1158,204,0,53,2,M,241.366,1,1,"[10, 5, 3]","[0.4, 0.226, 0]",424.0,610,658,,,251.0,Lower Secondary,1,1,5,2,413.052,497.921,,,,
1159,2040,94,0,3,M,619.549,13,15,"[3, 1, 6]","[0.39, 0.426, 0.998]",490.0,2164,2185,1873,1907,2006.0,Upper Secondary,1,1,4,4,221.334,378.025,3,5,129.147,692.73
1160,2041,94,0,3,F,239.022,12,14,"[9, 1, 9]","[0.57, 0.164, 0.923]",453.0,2181,2347,1861,1864,2139.0,Upper Secondary,1,1,4,4,316.132,228.235,5,4,263.379,796.859
1161,2042,94,0,3,F,77.398,13,15,"[7, 1, 1]","[0.51, 0.053, 0.886]",435.0,2179,2229,1884,1901,2054.0,Upper Secondary,1,1,4,4,518.119,265.692,4,1,45.57,188.498
1162,2043,94,0,3,F,336.661,12,13,"[2, 1, 10]","[0.36, 0.231, 0.951]",466.0,2192,2218,1888,1895,2093.0,Upper Secondary,1,1,4,4,576.389,770.433,4,5,595.636,725.136
1163,2044,94,0,5,F,447.262,12,14,"[1, 4, 3]","[0.55, 0.391, 0.749]",367.0,2270,2306,1876,1892,2056.0,Upper Tertiary,1,1,4,5,153.826,309.027,4,3,751.107,594.582
1164,2045,94,0,3,F,269.383,12,14,"[3, 3, 3]","[0.39, 0.219, 0.959]",471.0,2197,2207,1874,1934,2099.0,Upper Secondary,1,1,5,3,315.183,733.141,2,4,670.383,761.024
1165,2046,94,0,1,M,32.834,11,13,"[7, 3, 8]","[0.17, 0.027, 0.728]",358.0,,,1837,1829,2050.0,Primary,1,1,,,,,2,1,307.379,17.17
1166,2047,94,0,5,M,741.718,13,15,"[10, 1, 2]","[1.0, 0.51, 0.844]",416.0,2116,2148,1881,1925,1952.0,Upper Tertiary,1,1,5,5,729.001,703.157,4,5,776.794,632.229
1167,2048,94,0,4,M,672.853,12,13,"[4, 8, 9]","[0.56, 0.757, 0.998]",493.0,2166,2238,1859,1887,2020.0,Lower Tertiary,1,1,2,3,729.757,709.884,4,4,674.83,793.852
1168,2049,94,0,4,F,46.993,13,15,"[8, 5, 6]","[0.72, 0.044, 0.947]",469.0,2223,2258,1875,1896,2069.0,Lower Tertiary,1,1,5,5,611.128,540.614,3,5,62.052,184.16
1169,205,0,32,3,F,292.611,1,2,"[7, 9, 4]","[0.51, 0.347, 0]",335.0,540,651,,,418.0,Upper Secondary,1,1,5,3,734.664,674.545,,,,
1170,2050,94,0,1,F,81.868,12,14,"[7, 10, 5]","[0.17, 0.102, 0.846]",419.0,,,1869,1867,2046.0,Primary,1,1,,,,,4,4,523.984,763.885
1171,2051,95,0,3,F,142.099,13,15,"[5, 9, 1]","[0.45, 0.169, 0.923]",458.0,2247,2286,1884,1901,2162.0,Upper Secondary,1,1,5,4,654.695,390.389,4,1,45.57,188.498
1172,2052,95,0,5,M,784.636,11,13,"[8, 2, 9]","[0.9, 0.588, 0.982]",486.0,2198,2237,1883,1898,2027.0,Upper Tertiary,1,1,1,4,130.024,6.976,5,5,596.301,783.039
1173,2053,95,0,4,F,701.133,13,15,"[7, 3, 1]","[0.68, 0.57, 0.901]",446.0,2210,2225,1915,1916,2134.0,Lower Tertiary,1,1,3,3,140.65,198.602,1,5,134.165,678.723
1174,2054,95,0,5,M,741.919,12,14,"[1, 8, 3]","[0.55, 0.835, 0.998]",495.0,2179,2229,1913,1939,2042.0,Upper Tertiary,1,1,4,4,518.119,265.692,4,5,725.746,796.133
1175,2055,95,0,3,F,163.477,12,14,"[3, 9, 1]","[0.39, 0.194, 0.871]",431.0,2260,2287,1885,1921,2091.0,Upper Secondary,1,1,5,4,750.399,712.429,4,3,568.35,120.717
1176,2056,95,0,1,M,286.684,12,14,"[2, 2, 2]","[0.12, 0.215, 0.579]",286.0,2270,2306,1874,1934,2044.0,Primary,1,1,4,5,153.826,309.027,2,4,670.383,761.024
1177,2057,95,0,4,M,163.084,13,15,"[7, 8, 8]","[0.68, 0.183, 0.871]",431.0,2184,2285,1904,1986,2024.0,Lower Tertiary,1,1,4,5,770.356,646.71,3,5,15.443,661.452
1178,2058,95,0,4,F,57.94,12,13,"[1, 7, 3]","[0.44, 0.062, 0.86]",423.0,2254,2317,1886,1897,2130.0,Lower Tertiary,1,1,5,4,452.303,235.902,4,5,379.452,586.291
1179,2059,95,0,5,M,283.451,13,15,"[9, 7, 4]","[0.95, 0.301, 0.882]",435.0,2143,2146,1875,1896,1987.0,Upper Tertiary,1,1,5,5,629.654,671.372,3,5,62.052,184.16
1180,206,0,17,4,F,443.311,1,3,"[4, 1, 7]","[0.56, 0.305, 0]",350.0,590,,,,359.0,Lower Tertiary,1,1,3,,38.489,,,,,
1181,2060,95,0,5,F,688.483,12,13,"[1, 9, 7]","[0.55, 0.818, 0.751]",371.0,2201,2261,1890,1918,2121.0,Upper Tertiary,1,1,5,5,743.307,785.83,5,5,669.121,682.479
1182,2061,95,0,5,F,641.7,13,15,"[9, 1, 10]","[0.95, 0.441, 0.905]",446.0,2205,2228,1873,1907,2098.0,Upper Tertiary,1,1,4,2,23.992,142.959,3,5,129.147,692.73
1183,2062,95,0,5,F,777.159,13,15,"[1, 8, 1]","[0.55, 0.874, 0.702]",346.0,2213,2245,1881,1925,2103.0,Upper Tertiary,1,1,3,4,726.744,743.187,4,5,776.794,632.229
1184,2063,95,0,2,F,757.241,12,13,"[8, 4, 7]","[0.36, 0.663, 0.868]",429.0,2206,2257,1878,1905,2126.0,Lower Secondary,1,1,5,5,693.611,696.134,5,5,69.258,466.987
1185,2064,95,0,5,F,795.659,13,15,"[4, 2, 5]","[0.7, 0.597, 0.606]",300.0,2227,2266,1880,1903,2168.0,Upper Tertiary,1,1,5,5,582.379,455.934,5,5,738.299,785.51
1186,2065,95,0,4,M,302.26,12,14,"[3, 8, 2]","[0.52, 0.34, 0.823]",408.0,2124,2144,1899,1919,1961.0,Lower Tertiary,1,1,4,3,740.912,745.674,3,2,159.613,135.976
1187,2066,95,0,4,F,102.958,12,14,"[5, 1, 9]","[0.6, 0.071, 0.93]",462.0,2212,2222,1912,1908,2104.0,Lower Tertiary,1,1,3,4,58.306,336.311,4,5,623.947,774.124
1188,2067,95,0,5,F,631.23,13,15,"[6, 4, 3]","[0.8, 0.552, 0.992]",494.0,2202,2282,1891,1920,2111.0,Upper Tertiary,1,1,4,5,796.768,674.451,5,3,536.478,206.052
1189,2068,95,0,3,F,646.648,12,14,"[10, 1, 10]","[0.6, 0.445, 0.815]",404.0,2226,2251,1906,1893,2087.0,Upper Secondary,1,1,5,5,544.588,635.785,5,1,792.424,719.528
1190,2069,95,0,5,M,698.256,13,15,"[2, 3, 9]","[0.6, 0.567, 0.887]",439.0,2223,2258,1909,1937,2049.0,Upper Tertiary,1,1,5,5,611.128,540.614,4,5,1.011,390.444
1191,207,0,34,4,F,297.067,1,2,"[7, 10, 10]","[0.68, 0.371, 0]",279.0,620,694,,,467.0,Lower Tertiary,1,1,5,5,628.578,790.432,,,,
1192,2070,95,0,2,F,347.14,12,13,"[5, 6, 7]","[0.3, 0.347, 0.931]",462.0,2276,2289,1888,1895,2090.0,Lower Secondary,1,1,5,4,546.817,762.093,4,5,595.636,725.136
1193,2071,95,0,5,F,707.283,13,15,"[3, 3, 4]","[0.65, 0.575, 0.802]",397.0,2239,2252,1910,1927,2078.0,Upper Tertiary,1,1,4,5,745.629,738.9,5,5,645.154,312.956
1194,2072,95,0,5,F,742.129,13,15,"[2, 4, 9]","[0.6, 0.649, 0.651]",323.0,2283,2309,1894,1900,2100.0,Upper Tertiary,1,1,5,5,629.938,464.461,5,5,738.487,627.264
1195,2073,95,0,1,M,798.798,11,13,"[7, 1, 10]","[0.17, 0.549, 0.966]",480.0,2188,2199,1911,1931,2028.0,Primary,1,1,5,5,777.746,527.703,4,3,798.411,303.872
1196,2074,95,0,3,F,735.913,12,14,"[1, 8, 8]","[0.33, 0.828, 0.629]",312.0,2236,2263,1914,1953,2082.0,Upper Secondary,1,1,4,4,744.877,737.244,5,4,728.314,766.126
1197,2075,95,0,4,F,556.536,12,14,"[8, 10, 4]","[0.72, 0.696, 0.683]",338.0,2208,2244,1876,1892,2086.0,Lower Tertiary,1,1,4,4,653.218,705.611,4,3,751.107,594.582
1198,2076,96,0,1,F,691.694,13,15,"[8, 2, 4]","[0.18, 0.519, 0.724]",357.0,2211,2318,1915,1916,2122.0,Primary,1,1,3,4,738.951,784.615,1,5,134.165,678.723
1199,2077,96,0,4,F,680.204,12,14,"[7, 5, 5]","[0.68, 0.638, 0.646]",319.0,2271,2328,1929,1949,2124.0,Lower Tertiary,1,1,3,4,280.927,674.468,4,1,580.221,792.172
1200,2078,96,0,5,M,634.211,13,15,"[5, 10, 2]","[0.75, 0.793, 0.856]",423.0,2239,2252,1891,1920,2071.0,Upper Tertiary,1,1,4,5,745.629,738.9,5,3,536.478,206.052
1201,2079,96,0,5,F,699.242,12,13,"[1, 10, 3]","[0.55, 0.874, 0.952]",471.0,2253,2295,1890,1918,2135.0,Upper Tertiary,1,1,4,4,780.815,730.628,5,5,669.121,682.479
1202,208,0,31,4,M,414.347,1,2,"[6, 7, 3]","[0.64, 0.44, 0]",232.0,605,,,,68.0,Lower Tertiary,1,1,3,,613.636,,,,,
1203,2080,96,0,5,F,644.89,12,14,"[1, 6, 8]","[0.55, 0.645, 0.964]",478.0,2216,2231,1899,1919,2136.0,Upper Tertiary,1,1,1,2,538.318,501.781,3,2,159.613,135.976
1204,2081,96,0,5,F,790.992,12,14,"[8, 4, 4]","[0.9, 0.692, 0.891]",442.0,2243,2281,1935,1958,2161.0,Upper Tertiary,1,1,4,4,152.171,171.994,5,5,771.354,701.621
1205,2082,96,0,4,M,693.058,13,15,"[9, 10, 4]","[0.76, 0.866, 0.99]",492.0,2236,2263,1933,1967,2074.0,Lower Tertiary,1,1,4,4,744.877,737.244,5,4,195.634,145.899
1206,2083,96,0,5,F,773.915,13,15,"[10, 6, 2]","[1.0, 0.774, 0.944]",468.0,2214,2246,1894,1900,2101.0,Upper Tertiary,1,1,5,5,727.009,667.204,5,5,738.487,627.264
1207,2084,96,0,3,M,607.124,12,14,"[5, 6, 8]","[0.45, 0.607, 0.738]",366.0,2168,2264,1906,1893,2009.0,Upper Secondary,1,1,3,5,162.671,515.187,5,1,792.424,719.528
1208,2085,96,0,3,F,660.215,12,14,"[4, 6, 10]","[0.42, 0.66, 0.99]",491.0,2316,2349,1923,1941,2102.0,Upper Secondary,1,1,1,3,772.421,604.245,2,2,682.375,494.489
1209,2086,96,0,4,M,251.796,12,14,"[8, 8, 7]","[0.72, 0.283, 0.766]",377.0,2208,2244,1912,1908,2075.0,Lower Tertiary,1,1,4,4,653.218,705.611,4,5,623.947,774.124
1210,2087,96,0,4,M,117.073,12,14,"[3, 7, 2]","[0.52, 0.124, 0.817]",403.0,2226,2251,1913,1939,2068.0,Lower Tertiary,1,1,5,5,544.588,635.785,4,5,725.746,796.133
1211,2088,96,0,5,M,762.967,13,15,"[10, 7, 5]","[1.0, 0.811, 0.98]",483.0,2196,2217,1909,1937,2029.0,Upper Tertiary,1,1,5,5,608.227,659.505,4,5,1.011,390.444
1212,2089,96,0,5,F,676.01,13,15,"[9, 10, 1]","[0.95, 0.845, 0.988]",487.0,2241,2265,1910,1927,2108.0,Upper Tertiary,1,1,2,1,763.627,739.747,5,5,645.154,312.956
1213,209,0,23,3,F,364.67,1,2,"[7, 4, 10]","[0.51, 0.319, 0]",375.0,617,710,,,73.0,Upper Secondary,1,1,3,4,753.555,481.047,,,,
1214,2090,96,0,3,M,278.499,13,14,"[6, 8, 8]","[0.48, 0.313, 0.925]",456.0,2276,2289,1932,2001,2070.0,Upper Secondary,1,1,5,4,546.817,762.093,4,4,345.268,342.397
1215,2091,96,0,5,M,782.268,12,14,"[3, 6, 9]","[0.65, 0.782, 0.559]",276.0,2260,2287,1926,1964,2055.0,Upper Tertiary,1,1,5,4,750.399,712.429,3,5,60.079,603.562
1216,2092,96,0,5,M,794.261,12,14,"[8, 8, 7]","[0.9, 0.894, 0.709]",350.0,2182,2215,1917,1936,2031.0,Upper Tertiary,1,1,5,5,762.488,674.685,5,5,794.061,587.998
1217,2093,96,0,4,M,24.847,13,15,"[10, 10, 8]","[0.8, 0.031, 0.893]",441.0,2192,2218,1904,1986,2043.0,Lower Tertiary,1,1,4,4,576.389,770.433,3,5,15.443,661.452
1218,2094,96,0,4,F,799.395,11,13,"[5, 3, 3]","[0.6, 0.65, 0.885]",438.0,2224,2249,1911,1931,2131.0,Lower Tertiary,1,1,4,4,792.273,763.632,4,3,798.411,303.872
1219,2095,96,0,5,M,615.849,13,15,"[3, 8, 3]","[0.65, 0.693, 0.907]",450.0,2113,2174,1940,2023,1968.0,Upper Tertiary,1,1,4,5,712.303,726.02,5,5,600.036,669.474
1220,2096,96,0,5,F,787.707,11,13,"[7, 9, 10]","[0.85, 0.935, 0.724]",360.0,2221,2272,1922,1942,2105.0,Upper Tertiary,1,1,5,5,774.214,773.842,3,4,694.492,717.132
1221,2097,96,0,5,F,749.985,12,14,"[7, 2, 1]","[0.85, 0.562, 0.996]",496.0,2298,2314,1914,1953,2129.0,Upper Tertiary,1,1,2,2,249.929,565.584,5,4,728.314,766.126
1222,2098,96,0,3,M,169.027,13,15,"[9, 3, 10]","[0.57, 0.137, 0.976]",487.0,2205,2228,1943,1966,2061.0,Upper Secondary,1,1,4,2,23.992,142.959,4,5,193.453,696.008
1223,2099,96,0,2,M,113.895,12,14,"[10, 8, 9]","[0.4, 0.128, 0.948]",474.0,2197,2207,1928,1954,2045.0,Lower Secondary,1,1,5,3,315.183,733.141,3,4,659.183,424.761
1224,21,0,24,4,F,485.342,1,2,"[9, 3, 8]","[0.76, 0.394, 0]",252.0,500,573,,,12.0,Lower Tertiary,1,1,5,4,526.903,323.696,,,,
1225,210,0,28,4,F,522.104,1,2,"[5, 7, 5]","[0.6, 0.555, 0]",199.0,639,,,,459.0,Lower Tertiary,1,1,5,,591.406,,,,,
1226,2100,96,0,4,M,214.09,13,14,"[9, 1, 4]","[0.76, 0.147, 0.99]",495.0,2283,2309,1938,1946,2072.0,Lower Tertiary,1,1,5,5,629.938,464.461,5,5,647.028,797.871
1227,2101,97,0,5,M,796.019,12,14,"[1, 5, 1]","[0.55, 0.746, 0.607]",303.0,2214,2246,1917,1936,2083.0,Upper Tertiary,1,1,5,5,727.009,667.204,5,5,794.061,587.998
1228,2102,97,0,5,M,597.524,13,15,"[5, 7, 5]","[0.75, 0.635, 0.884]",442.0,2316,2349,1944,2005,2085.0,Upper Tertiary,1,1,1,3,772.421,604.245,5,5,584.796,798.237
1229,2103,97,0,2,M,789.296,13,14,"[7, 9, 5]","[0.34, 0.937, 0.689]",344.0,2213,2245,1956,1965,2062.0,Lower Secondary,1,1,3,4,726.744,743.187,2,2,687.749,791.094
1230,2104,97,0,4,M,88.064,13,15,"[3, 10, 8]","[0.52, 0.11, 0.644]",322.0,2212,2222,1930,1955,2066.0,Lower Tertiary,1,1,3,4,58.306,336.311,5,5,613.608,245.0
1231,2105,97,0,5,M,489.967,12,14,"[6, 3, 8]","[0.8, 0.398, 0.853]",425.0,2221,2272,1926,1964,2096.0,Upper Tertiary,1,1,5,5,774.214,773.842,3,5,60.079,603.562
1232,2106,97,0,5,M,255.729,13,15,"[6, 2, 7]","[0.8, 0.192, 0.84]",419.0,2177,2193,1933,1967,2021.0,Upper Tertiary,1,1,2,1,97.748,221.542,5,4,195.634,145.899
1233,2107,97,0,4,F,781.463,12,14,"[3, 4, 5]","[0.52, 0.684, 0.922]",461.0,2219,2292,1935,1958,2156.0,Lower Tertiary,1,1,1,1,239.458,202.153,5,5,771.354,701.621
1234,2108,97,0,4,M,736.997,12,14,"[9, 5, 3]","[0.76, 0.691, 0.958]",479.0,2241,2265,1947,1924,2089.0,Lower Tertiary,1,1,2,1,763.627,739.747,4,2,138.178,17.303
1235,2109,97,0,1,F,97.562,12,14,"[2, 7, 10]","[0.12, 0.104, 0.758]",379.0,2220,2267,1928,1954,2123.0,Primary,1,1,4,5,588.295,516.541,3,4,659.183,424.761
1236,211,0,26,3,F,659.721,1,2,"[3, 6, 5]","[0.39, 0.66, 0]",308.0,515,625,,,166.0,Upper Secondary,1,1,4,4,644.627,718.453,,,,
