,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
21,1016,63,70,5,F,486.624,5,7,"[3, 5, 5]","['0.65', '0.456', '0.982']",486.0,1208,1253,913,989,1086.0,Upper Tertiary,0.65,0.456,0.982,1,5,43.06,530.72,4,5,91.73,698.869,0.6,0.063,0.747,1.0,0.699,0.866,2,8
22,1017,61,66,4,F,304.499,4,6,"[8, 4, 6]","['0.72', '0.266', '0.921']",455.0,1276,1305,911,958,1098.0,Lower Tertiary,0.72,0.266,0.921,5,5,528.411,707.139,4,3,652.025,314.213,0.56,0.571,0.411,0.48,0.216,0.926,2,8
23,1018,60,64,4,F,736.482,4,6,"[1, 10, 9]","['0.44', '0.921', '0.978']",484.0,1272,1350,762,852,1094.0,Lower Tertiary,0.44,0.921,0.978,2,3,8.962,638.741,5,5,548.936,793.327,0.8,0.652,0.79,0.7,0.645,0.613,2,8
24,1019,60,64,5,F,558.648,4,6,"[8, 8, 8]","['0.9', '0.628', '0.941']",466.0,1199,1242,801,787,1046.0,Upper Tertiary,0.9,0.628,0.941,2,1,87.129,176.236,5,5,752.622,734.552,1.0,0.659,0.949,1.0,0.78,0.78,2,8
25,102,1,50,2,F,183.338,1,1,"[2, 3, 2]","['0.24', '0.149', '0.955']",426.0,,,,,454.0,Lower Secondary,0.24,0.149,0.955,,,,,,,,,,,,,,,2,8
26,1020,61,66,5,M,548.967,4,6,"[9, 4, 9]","['0.95', '0.48', '0.998']",495.0,1117,1161,847,896,940.0,Upper Tertiary,0.95,0.48,0.998,3,2,28.656,118.938,5,1,316.912,269.543,0.9,0.277,0.842,0.14,0.337,0.816,2,8
27,1021,61,66,4,M,573.685,4,6,"[2, 5, 7]","['0.48', '0.538', '0.927']",460.0,1241,1296,745,735,1006.0,Lower Tertiary,0.48,0.538,0.927,5,3,410.347,118.766,4,2,648.548,711.327,0.72,0.486,0.72,0.24,0.578,0.384,2,8
28,1022,60,64,5,M,715.923,5,7,"[4, 7, 2]","['0.7', '0.761', '0.92']",457.0,1229,1256,918,968,1062.0,Upper Tertiary,0.7,0.761,0.92,5,5,585.202,782.028,5,4,502.313,481.162,0.9,0.565,0.251,0.64,0.511,0.628,2,8
29,1023,61,66,4,M,642.458,5,6,"[9, 2, 10]","['0.76', '0.482', '0.926']",461.0,1246,1351,929,941,982.0,Lower Tertiary,0.76,0.482,0.926,4,4,200.885,673.697,4,1,314.529,480.469,0.6,0.374,0.73,0.13,0.571,0.874,2,8
30,1024,65,74,5,M,784.814,4,6,"[7, 4, 8]","['0.85', '0.687', '0.832']",415.0,1154,1277,910,912,957.0,Upper Tertiary,0.85,0.687,0.832,5,4,536.688,21.217,5,4,477.493,756.752,0.9,0.328,0.998,0.72,0.946,0.9,2,8
31,1025,62,68,3,F,448.583,4,6,"[5, 3, 3]","['0.45', '0.364', '0.638']",317.0,1406,,859,891,1033.0,Upper Secondary,0.45,0.364,0.638,3,,135.33,,3,4,280.832,365.351,0.45,0.246,0.968,0.6,0.434,0.996,2,8
32,1026,61,66,4,F,16.634,5,7,"[3, 9, 5]","['0.52', '0.02', '0.825']",411.0,,,931,1002,1031.0,Lower Tertiary,0.52,0.02,0.825,,,,,5,4,624.096,358.289,0.6,0.585,0.832,0.64,0.314,0.555,2,8
33,1027,62,68,4,F,694.489,4,6,"[9, 10, 3]","['0.76', '0.868', '0.788']",393.0,1298,1321,779,767,1096.0,Lower Tertiary,0.76,0.868,0.788,5,5,700.487,747.032,5,5,770.291,659.574,0.8,0.867,0.486,0.55,0.66,0.635,2,8
34,1028,55,54,4,F,719.372,4,5,"[9, 5, 1]","['0.76', '0.674', '0.968']",484.0,1205,1255,882,888,1081.0,Lower Tertiary,0.76,0.674,0.968,5,4,546.261,794.051,3,4,774.783,675.038,0.57,0.533,0.608,0.44,0.802,0.709,2,8
35,1029,63,70,5,F,354.375,4,6,"[7, 10, 9]","['0.85', '0.443', '0.784']",389.0,1210,1247,741,718,1091.0,Upper Tertiary,0.85,0.443,0.784,4,5,575.747,736.579,4,4,775.908,665.016,0.44,0.533,0.899,0.64,0.499,0.982,2,8
36,103,4,52,1,F,97.173,1,1,"[7, 3, 3]","['0.17', '0.079', '0.996']",457.0,,,,,137.0,Primary,0.17,0.079,0.996,,,,,,,,,,,,,,,2,8
37,1030,64,72,4,F,383.683,4,6,"[7, 10, 3]","['0.68', '0.48', '0.899']",447.0,1257,1307,740,756,1064.0,Lower Tertiary,0.68,0.48,0.899,3,5,659.296,732.283,3,4,57.542,167.791,0.54,0.068,0.962,0.44,0.189,0.96,2,8
38,1031,63,70,4,M,27.773,4,6,"[1, 2, 10]","['0.44', '0.021', '0.879']",437.0,,,822,858,1026.0,Lower Tertiary,0.44,0.021,0.879,,,,,5,5,676.186,678.348,0.7,0.549,0.972,0.75,0.509,0.837,2,8
39,1032,62,68,4,F,73.795,5,6,"[10, 7, 3]","['0.8', '0.078', '0.924']",460.0,1310,1328,892,919,1074.0,Lower Tertiary,0.8,0.078,0.924,5,5,552.229,599.435,5,1,777.308,762.158,0.9,0.729,0.92,0.14,0.762,0.878,2,8
40,1033,53,50,3,M,138.466,4,5,"[4, 1, 1]","['0.42', '0.095', '0.812']",405.0,1406,,909,926,1025.0,Upper Secondary,0.42,0.095,0.812,3,,135.33,,5,4,591.628,659.401,0.7,0.518,0.938,0.64,0.495,0.988,2,8
41,1034,53,50,2,F,709.642,4,5,"[6, 7, 9]","['0.32', '0.754', '0.674']",337.0,1267,1293,788,746,1041.0,Lower Secondary,0.32,0.754,0.674,3,4,589.826,592.888,1,1,288.154,690.495,0.15,0.306,0.881,0.11,0.863,0.664,2,8
42,1035,68,80,4,M,738.52,4,6,"[6, 5, 7]","['0.64', '0.692', '0.59']",295.0,1175,1187,916,924,960.0,Lower Tertiary,0.64,0.692,0.59,5,3,688.189,107.139,4,2,707.053,366.43,0.68,0.84,0.976,0.24,0.252,0.902,2,8
43,1036,60,64,5,F,572.009,4,6,"[1, 4, 4]","['0.55', '0.501', '0.88']",439.0,1204,1342,828,769,1085.0,Upper Tertiary,0.55,0.501,0.88,5,4,526.494,150.032,5,5,582.89,682.358,0.8,0.51,0.567,0.85,0.597,0.463,2,8
44,1037,61,66,4,F,64.84,4,6,"[1, 5, 10]","['0.44', '0.061', '0.824']",411.0,,,803,831,1087.0,Lower Tertiary,0.44,0.061,0.824,,,,,5,5,577.614,648.811,0.6,0.505,0.517,0.75,0.568,0.604,2,8
45,1038,61,66,4,F,521.16,4,6,"[2, 4, 6]","['0.48', '0.456', '0.892']",446.0,1264,1354,815,870,1061.0,Lower Tertiary,0.48,0.456,0.892,5,4,300.82,445.353,5,5,766.508,730.774,0.9,0.767,0.974,0.75,0.731,0.689,2,8
46,1039,62,68,3,M,695.941,4,6,"[4, 2, 3]","['0.42', '0.522', '0.998']",499.0,1260,1313,750,739,987.0,Upper Secondary,0.42,0.522,0.998,5,5,791.186,763.326,2,2,605.94,83.195,0.38,0.757,0.866,0.4,0.057,0.776,2,8
47,104,1,60,1,F,293.388,1,1,"[10, 10, 10]","['0.2', '0.367', '0.926']",412.0,,,,,,Primary,0.2,0.367,0.926,,,,,,,,,,,,,,,2,8
48,1040,65,74,5,F,651.941,4,6,"[1, 3, 2]","['0.55', '0.53', '0.964']",482.0,1326,1363,905,925,1089.0,Upper Tertiary,0.55,0.53,0.964,2,4,689.828,654.625,5,3,647.581,515.555,0.95,0.486,0.737,0.36,0.644,0.992,2,8
49,1041,61,66,2,M,136.934,4,6,"[4, 6, 7]","['0.28', '0.137', '0.892']",446.0,1267,1293,833,838,1034.0,Lower Secondary,0.28,0.137,0.892,3,4,589.826,592.888,5,5,434.616,69.844,0.55,0.38,0.994,0.65,0.057,0.97,2,8
50,1042,63,70,3,M,151.36,4,6,"[10, 2, 4]","['0.6', '0.114', '0.696']",346.0,1227,1303,844,805,1058.0,Upper Secondary,0.6,0.114,0.696,4,5,602.442,495.741,4,4,792.451,765.229,0.6,0.545,0.978,0.6,0.813,0.984,2,8
51,1043,60,64,1,F,653.096,4,6,"[10, 9, 8]","['0.2', '0.776', '0.721']",359.0,1288,1341,760,814,1048.0,Primary,0.2,0.776,0.721,3,4,782.867,621.458,3,3,528.93,716.022,0.51,0.595,0.97,0.33,0.761,0.962,2,8
52,1044,60,64,5,M,750.113,4,6,"[10, 2, 8]","['1.0', '0.563', '0.924']",461.0,1201,1207,903,921,1009.0,Upper Tertiary,1.0,0.563,0.924,5,5,658.645,616.944,5,3,556.752,763.285,0.95,0.452,0.555,0.42,0.62,0.94,2,8
53,1045,64,72,4,F,726.682,4,6,"[1, 10, 1]","['0.44', '0.908', '0.812']",405.0,1230,1251,817,854,1088.0,Lower Tertiary,0.44,0.908,0.812,2,2,789.93,791.901,5,5,394.641,704.238,0.7,0.444,0.897,0.9,0.704,0.927,2,8
54,1046,61,66,5,M,621.799,4,6,"[7, 3, 5]","['0.85', '0.505', '0.946']",473.0,1199,1242,900,928,1019.0,Upper Tertiary,0.85,0.505,0.946,2,1,87.129,176.236,4,5,774.974,754.861,0.72,0.581,0.89,1.0,0.566,0.822,2,8
55,1047,52,48,3,F,696.425,4,5,"[8, 4, 6]","['0.54', '0.609', '0.86']",429.0,1290,1330,825,868,1066.0,Upper Secondary,0.54,0.609,0.86,3,2,798.684,788.81,3,4,411.974,358.239,0.57,0.489,0.736,0.6,0.381,0.952,2,8
56,1048,52,48,1,M,212.76,4,5,"[3, 8, 2]","['0.13', '0.239', '0.95']",475.0,1288,1341,836,813,1043.0,Primary,0.13,0.239,0.95,3,4,782.867,621.458,2,2,148.713,253.61,0.28,0.167,0.822,0.24,0.238,0.946,2,8
57,1049,60,64,4,F,733.267,4,6,"[4, 9, 2]","['0.56', '0.871', '0.878']",439.0,1196,1311,894,915,1056.0,Lower Tertiary,0.56,0.871,0.878,4,5,770.037,744.55,4,3,698.101,791.193,0.68,0.611,0.944,0.42,0.94,0.741,2,8
58,105,5,56,1,M,278.728,1,1,"[2, 6, 7]","['0.12', '0.279', '0.994']",470.0,555,714,,,192.0,Primary,0.12,0.279,0.994,1,1,705.117,536.382,,,,,,,,,,,2,8
59,1050,61,66,4,M,173.418,4,6,"[9, 7, 1]","['0.76', '0.184', '0.572']",285.0,1346,,832,864,1003.0,Lower Tertiary,0.76,0.184,0.572,5,,189.881,,5,5,774.718,717.411,0.75,0.533,0.984,0.9,0.583,0.507,2,8
60,1051,60,64,4,F,342.148,5,7,"[8, 4, 2]","['0.72', '0.299', '0.756']",377.0,1333,1369,806,834,1071.0,Lower Tertiary,0.72,0.299,0.756,4,4,653.533,374.76,3,3,376.749,106.011,0.57,0.306,0.591,0.54,0.073,0.687,2,8
61,1052,61,66,5,F,746.304,4,6,"[7, 7, 2]","['0.85', '0.793', '0.948']",474.0,1203,1340,907,914,1014.0,Upper Tertiary,0.85,0.793,0.948,5,4,773.347,778.477,4,4,605.383,347.115,0.72,0.492,0.638,0.72,0.325,0.91,2,8
62,1053,62,68,4,M,688.896,5,7,"[3, 9, 4]","['0.52', '0.818', '0.96']",480.0,1224,1316,933,944,1055.0,Lower Tertiary,0.52,0.818,0.96,4,3,796.18,798.04,3,4,151.456,3.368,0.54,0.104,0.842,0.72,0.004,0.966,2,8
63,1054,58,60,2,F,764.846,4,5,"[6, 7, 9]","['0.32', '0.813', '0.892']",444.0,1359,1396,780,842,1069.0,Lower Secondary,0.32,0.813,0.892,5,4,732.336,772.045,4,4,573.6,607.003,0.48,0.717,0.976,0.44,0.721,0.986,2,8
64,1055,61,66,3,F,761.155,4,6,"[8, 8, 2]","['0.54', '0.856', '0.889']",442.0,1224,1316,878,772,1053.0,Upper Secondary,0.54,0.856,0.889,4,3,796.18,798.04,4,4,749.64,712.776,0.68,0.843,0.91,0.6,0.802,0.813,2,8
65,1056,62,68,4,M,702.928,4,6,"[10, 10, 2]","['0.8', '0.879', '0.856']",423.0,1196,1311,810,771,1049.0,Lower Tertiary,0.8,0.879,0.856,4,5,770.037,744.55,4,4,795.648,744.958,0.8,0.547,0.814,0.8,0.698,0.819,2,8
66,1057,61,66,3,M,144.688,4,6,"[10, 5, 8]","['0.6', '0.136', '0.82']",406.0,1213,1219,880,862,1060.0,Upper Secondary,0.6,0.136,0.82,3,3,361.283,213.46,5,4,600.43,725.128,0.65,0.45,0.848,0.68,0.68,0.832,2,8
67,1058,60,64,3,F,728.427,4,6,"[8, 3, 10]","['0.54', '0.592', '0.876']",431.0,1227,1303,850,874,1042.0,Upper Secondary,0.54,0.592,0.876,4,5,602.442,495.741,3,2,26.857,222.709,0.36,0.018,0.375,0.24,0.223,0.992,2,8
68,1059,62,68,3,F,188.559,4,6,"[3, 3, 8]","['0.39', '0.153', '0.479']",236.0,1221,1249,895,935,1099.0,Upper Secondary,0.39,0.153,0.479,3,3,559.267,305.181,5,4,736.511,735.556,0.65,0.506,0.996,0.52,0.873,0.658,2,8
69,106,1,44,1,M,340.563,1,1,"[8, 3, 1]","['0.18', '0.277', '0.948']",472.0,546,712,,,322.0,Primary,0.18,0.277,0.948,1,1,459.853,573.196,,,,,,,,,,,2,8
70,1060,61,66,3,F,47.632,4,6,"[1, 7, 1]","['0.33', '0.051', '0.882']",435.0,1213,1219,818,839,1057.0,Upper Secondary,0.33,0.051,0.882,3,3,361.283,213.46,4,4,694.113,708.45,0.68,0.521,0.978,0.72,0.487,0.984,2,8
71,1061,53,50,4,M,649.751,4,5,"[4, 3, 1]","['0.56', '0.528', '0.818']",404.0,1264,1354,775,793,1038.0,Lower Tertiary,0.56,0.528,0.818,5,4,300.82,445.353,3,3,721.067,653.239,0.39,0.766,0.932,0.36,0.776,0.501,2,8
72,1062,52,46,5,F,704.887,4,5,"[5, 8, 4]","['0.75', '0.793', '0.913']",451.0,1229,1256,790,849,1022.0,Upper Tertiary,0.75,0.793,0.913,5,5,585.202,782.028,5,5,799.156,614.691,0.9,0.649,0.364,1.0,0.692,0.662,2,8
73,1063,66,74,4,F,799.974,4,6,"[4, 10, 10]","['0.56', '1.0', '0.887']",439.0,1274,1289,845,889,1119.0,Lower Tertiary,0.56,1.0,0.887,4,5,799.988,799.984,4,4,799.77,724.806,0.72,1.0,0.92,0.72,0.815,0.766,2,8
74,1064,57,56,4,M,401.138,4,5,"[7, 5, 7]","['0.68', '0.376', '0.929']",461.0,1257,1307,749,737,1030.0,Lower Tertiary,0.68,0.376,0.929,3,5,659.296,732.283,1,1,26.147,655.556,0.2,0.025,0.952,0.12,0.615,0.782,2,8
75,1065,65,72,3,F,641.56,4,6,"[2, 3, 9]","['0.36', '0.521', '0.431']",214.0,1252,1331,768,820,1115.0,Upper Secondary,0.36,0.521,0.431,3,4,644.71,759.132,3,3,658.064,747.162,0.39,0.74,0.951,0.36,0.794,0.918,2,8
76,1066,52,46,5,M,653.321,4,5,"[1, 9, 4]","['0.55', '0.776', '0.996']",495.0,1290,1330,752,860,1047.0,Upper Tertiary,0.55,0.776,0.996,3,2,798.684,788.81,5,5,441.605,545.079,0.75,0.386,0.978,0.95,0.477,0.657,2,8
77,1067,61,64,5,F,755.953,5,6,"[3, 2, 2]","['0.65', '0.567', '0.996']",494.0,1381,1413,938,954,1073.0,Upper Tertiary,0.65,0.567,0.996,1,2,89.258,23.424,5,5,564.878,742.788,0.85,0.565,0.98,0.95,0.557,0.658,2,8
78,1068,56,54,1,M,695.459,4,5,"[10, 4, 8]","['0.2', '0.609', '0.974']",484.0,1237,1259,836,813,1078.0,Primary,0.2,0.609,0.974,2,1,742.919,746.779,2,2,148.713,253.61,0.28,0.167,0.822,0.24,0.238,0.946,2,8
79,1069,60,62,2,M,346.521,4,6,"[4, 9, 7]","['0.28', '0.411', '0.932']",464.0,1359,1396,875,856,1054.0,Lower Secondary,0.28,0.411,0.932,5,4,732.336,772.045,5,4,732.697,734.66,0.8,0.641,0.998,0.76,0.689,0.972,2,8
80,107,14,61,4,M,348.208,1,2,"[1, 2, 1]","['0.44', '0.261', '0.83']",395.0,,,,,239.0,Lower Tertiary,0.44,0.261,0.83,,,,,,,,,,,,,,,2,8
81,1070,61,64,5,F,665.62,4,6,"[6, 6, 4]","['0.8', '0.666', '0.94']",467.0,1206,1225,901,936,1126.0,Upper Tertiary,0.8,0.666,0.94,4,5,233.015,709.566,5,4,799.997,653.143,0.95,0.9,0.88,0.52,0.49,0.896,2,8
82,1071,61,64,4,M,231.09,4,6,"[4, 1, 3]","['0.56', '0.159', '0.663']",330.0,1333,1369,942,953,1051.0,Lower Tertiary,0.56,0.159,0.663,4,4,653.533,374.76,4,4,732.675,480.232,0.8,0.504,0.76,0.72,0.36,0.916,2,8
83,1072,63,68,5,M,665.351,4,6,"[7, 5, 7]","['0.85', '0.624', '0.992']",495.0,1198,,748,743,1007.0,Upper Tertiary,0.85,0.624,0.992,4,,653.339,,5,5,750.415,759.362,0.75,0.657,0.766,0.6,0.854,0.086,2,8
84,1073,54,50,1,M,519.645,4,5,"[3, 5, 8]","['0.13', '0.487', '0.859']",428.0,1381,1413,884,846,1067.0,Primary,0.13,0.487,0.859,1,2,89.258,23.424,1,1,737.935,751.605,0.2,0.646,0.972,0.14,0.658,0.366,2,8
85,1074,61,64,4,M,219.268,4,6,"[10, 3, 9]","['0.8', '0.178', '0.902']",449.0,1310,1328,832,864,1032.0,Lower Tertiary,0.8,0.178,0.902,5,5,552.229,599.435,5,5,774.718,717.411,0.75,0.533,0.984,0.9,0.583,0.507,2,8
86,1075,66,74,5,M,788.644,4,6,"[3, 3, 1]","['0.65', '0.641', '0.978']",488.0,1217,1270,807,830,1008.0,Upper Tertiary,0.65,0.641,0.978,4,4,168.081,24.86,1,1,359.66,522.544,0.14,0.292,0.836,0.2,0.653,0.477,2,8
87,1076,63,68,4,F,776.956,4,6,"[1, 2, 3]","['0.44', '0.583', '0.958']",479.0,1302,1347,762,852,1111.0,Lower Tertiary,0.44,0.583,0.958,5,4,410.254,59.059,5,5,548.936,793.327,0.8,0.652,0.79,0.7,0.645,0.613,2,8
88,1077,62,66,2,F,625.546,4,6,"[3, 1, 3]","['0.26', '0.43', '0.762']",381.0,1212,1222,760,814,1118.0,Lower Secondary,0.26,0.43,0.762,3,3,573.887,567.029,3,3,528.93,716.022,0.51,0.595,0.97,0.33,0.761,0.962,2,8
89,1078,61,64,5,F,321.831,4,6,"[8, 8, 3]","['0.9', '0.362', '0.978']",489.0,1237,1259,911,958,1068.0,Upper Tertiary,0.9,0.362,0.978,2,1,742.919,746.779,4,3,652.025,314.213,0.56,0.571,0.411,0.48,0.216,0.926,2,8
90,1079,57,56,5,F,601.999,3,5,"[10, 3, 3]","['1.0', '0.489', '0.68']",340.0,1209,1332,728,713,1150.0,Upper Tertiary,1.0,0.489,0.68,5,5,719.308,508.996,3,3,527.586,797.634,0.45,0.561,0.962,0.48,0.598,0.274,2,8
91,108,13,49,3,F,198.537,1,2,"[7, 3, 6]","['0.51', '0.161', '0.908']",434.0,588,730,,,310.0,Upper Secondary,0.51,0.161,0.908,3,5,694.168,209.863,,,,,,,,,,,2,8
92,1080,63,68,3,F,30.427,4,6,"[9, 7, 10]","['0.57', '0.032', '0.932']",466.0,,,781,778,1117.0,Upper Secondary,0.57,0.032,0.932,,,,,4,4,44.62,398.047,0.56,0.031,0.988,0.72,0.323,0.955,2,8
93,1081,61,64,4,M,556.566,4,6,"[6, 3, 4]","['0.64', '0.452', '0.361']",180.0,1205,1255,946,965,1028.0,Lower Tertiary,0.64,0.452,0.361,5,4,546.261,794.051,4,2,779.028,758.858,0.64,0.779,0.759,0.28,0.806,0.818,2,8
94,1082,53,48,3,F,455.526,4,5,"[10, 8, 5]","['0.6', '0.512', '0.894']",447.0,1280,1300,825,868,1108.0,Upper Secondary,0.6,0.512,0.894,3,5,717.21,367.54,3,4,411.974,358.239,0.57,0.489,0.736,0.6,0.381,0.952,2,8
95,1083,63,68,2,F,380.292,4,6,"[4, 9, 3]","['0.28', '0.452', '0.888']",444.0,1271,1360,877,799,1110.0,Lower Secondary,0.28,0.452,0.888,4,4,679.05,775.496,4,4,795.556,665.871,0.48,0.796,0.535,0.44,0.624,0.396,2,8
96,1084,62,66,5,F,619.343,4,6,"[6, 2, 8]","['0.8', '0.465', '0.99']",495.0,1240,1243,817,854,1116.0,Upper Tertiary,0.8,0.465,0.99,2,2,15.175,36.517,5,5,394.641,704.238,0.7,0.444,0.897,0.9,0.704,0.927,2,8
97,1085,61,64,5,M,696.473,4,6,"[8, 1, 6]","['0.9', '0.479', '0.94']",470.0,1204,1342,905,925,1036.0,Upper Tertiary,0.9,0.479,0.94,5,4,526.494,150.032,5,3,647.581,515.555,0.95,0.486,0.737,0.36,0.644,0.992,2,8
98,1086,60,62,5,M,712.075,4,6,"[10, 1, 2]","['1.0', '0.49', '0.996']",497.0,1208,1253,916,924,1016.0,Upper Tertiary,1.0,0.49,0.996,1,5,43.06,530.72,4,2,707.053,366.43,0.68,0.84,0.976,0.24,0.252,0.902,2,8
99,1087,63,68,3,M,68.895,4,6,"[7, 5, 10]","['0.51', '0.065', '0.674']",337.0,,,886,906,1037.0,Upper Secondary,0.51,0.065,0.674,,,,,1,4,78.31,574.853,0.19,0.069,0.93,0.8,0.431,0.966,2,8
100,1088,65,72,3,M,696.525,4,6,"[1, 5, 2]","['0.33', '0.653', '0.938']",469.0,1230,1251,835,865,1045.0,Upper Secondary,0.33,0.653,0.938,2,2,789.93,791.901,3,3,760.004,738.282,0.54,0.618,0.886,0.51,0.554,0.734,2,8
